# strain stress
-7.7715611723761e-16 20.659719151512
3.00003000004434e-05 7.27525214431243
6.00012000071537e-05 8.18738363264366
9.00027000267922e-05 3.2967905751749
0.000120004800063578 -1.67265241800599
0.000150007500124616 -6.54330163112156
0.000180010800215236 2.79692373445234
0.00021001470034232 8.00078770987829
0.000240019200510977 1.10046831484261
0.000270024300728533 -1.7751034229428
0.000300030000999651 13.4442437596979
0.000330036301330328 6.35086132702835
0.000360043201727445 3.73447706072908
0.000390050702196332 3.59868222539589
0.000420058802742984 1.38790789338443
0.000450067503374507 -3.31968610934345
0.000480076804095564 11.7342969297086
0.000510086704912371 6.78131866699586
0.000540097205831591 6.10820807144243
0.000570108306858108 9.10275836436946
0.00060012000799925 0.998866421356963
0.000630132309261011 5.49847170651171
0.000660145210647611 -6.32083668344411
0.000690158712166156 -4.39333028992195
0.000720172813823527 -10.6248531003349
0.000750187515623946 1.83249129335246
0.000780202817575626 -0.214395227126463
0.000810218719682787 1.04794591688576
0.000840235221951424 -0.711091261757387
0.000870252324388643 9.4394641002935
0.000900270026999106 18.824844056831
0.000930288329789919 10.333147596106
0.000960307232767521 4.51159725468636
0.000990326735936575 25.8419490808609
0.0010203468393033 14.8887581249084
0.00105036754287458 14.3445786782018
0.00108038884665507 4.95895809598151
0.00111041075065232 3.11749475865461
0.0011404332548719 9.76989310348056
0.00117045635931845 6.37433464937719
0.00120048006399909 13.3048732897029
0.00123050436892003 25.6400889768329
0.00126052927408704 10.613162617569
0.00129055477950613 16.1538736675001
0.00132058088518372 12.704532643347
0.00135060759112449 29.9700652371266
0.00138063489733575 19.198658115121
0.0014106628038224 26.4995031719496
0.00144069131059132 10.4876152775786
0.00147072041764851 8.2542802694926
0.00150075012499973 -0.651406518854823
0.00153078043265031 15.0806658273315
0.00156081134060737 16.302959338712
0.00159084284887601 14.5562746106544
0.0016208749574631 8.24608531368214
0.00165090766637488 11.1282371100007
0.00168094097561533 3.78579443014664
0.00171097488519267 0.0967836343072967
0.00174100939511157 -4.74392180425861
0.00177104450537802 12.8558575990273
0.00180108021599912 18.5693752678627
0.00183111652698065 21.0898451955452
0.00186115343832727 18.6788694705272
0.00189119095004675 12.495613851769
0.00192122906214309 18.5937853110437
0.00195126777462429 11.5065876481067
0.001981307087495 19.005720093002
0.00201134700076278 17.5544916341701
0.00204138751443139 21.0131499484298
0.0020714286285084 10.7400817340458
0.0021014703429989 18.2089402563511
0.00213151265791023 15.8624687186053
0.00216155557324793 13.889455956874
0.00219159908901645 17.2216545409488
0.00222164320522378 14.1090025810138
0.00225168792187436 1.71245175621098
0.00228173323897529 4.72923572098357
0.00231177915653213 15.2428726518345
0.00234182567455155 4.10688019127439
0.00237187279303841 12.0542719683361
0.00240192051199961 23.8704902163618
0.00243196883144048 10.720432272051
0.00246201775136723 14.0966516740998
0.00249206727178608 12.4572970962768
0.00252211739270369 13.7487420286035
0.00255216811412451 11.3075940942167
0.00258221943605519 11.6171849770384
0.00261227135850217 6.97065656454212
0.00264232388147123 15.7775556937556
0.00267237700496814 19.2289258494488
0.00270243072899934 16.8084790697331
0.0027324850535706 8.7153085448735
0.00276253997868747 14.7327163954601
0.00279259550435595 16.4071773370206
0.00282265163058315 16.2884075616159
0.00285270835737483 13.1251496153981
0.00288276568473567 11.7021519039131
0.00291282361267253 10.5091430737128
0.00294288214119121 13.3743135421585
0.00297294127029857 10.3367778547481
0.00300300099999906 2.57719311837629
0.00303306133030068 8.44027338875418
0.00306312226120786 13.042027486271
0.00309318379272638 9.99362918351694
0.00312324592486313 9.99465130921175
0.00315330865762431 4.2949647125304
0.00318337199101482 18.3136506395874
0.00321343592504242 15.5658208052144
0.00324350045971156 24.4920312378038
0.00327356559502845 18.5767475752284
0.00330363133099931 10.9615102795188
0.00333369766763014 17.6817014134336
0.00336376460492693 12.1026698149383
0.00339383214289657 16.9281711224744
0.00342390028154349 26.2985977589935
0.00345396902087414 13.8570890822482
0.00348403836089561 31.450410090668
0.00351410830161214 35.1147689845512
0.00354417884303171 19.4339865578992
0.00357424998515854 19.6960267394704
0.00360432172799952 3.66691626405399
0.00363439407155997 19.2173054082642
0.00366446701584722 30.5608293578936
0.00369454056086571 14.3244654793871
0.00372461470662366 16.4187784071595
0.00375468945312485 24.2816923184854
0.00378476480037526 21.5649477314006
0.00381484074838245 15.67737064682
0.00384491729715108 25.9252492147574
0.00387499444668804 21.0817298707845
0.00390507219699932 25.9265716235982
0.00393515054809068 16.5119403686094
0.00396522949996725 14.4658430367545
0.00399530905263656 19.9394632692814
0.00402538920610307 23.4567344359273
0.00405546996037476 25.0154122033919
0.00408555131545585 21.2553779921599
0.00411563327135278 25.721282498451
0.00414571582807111 31.2926194803113
0.00417579898561837 33.4371984852347
0.00420588274399925 31.5818987627355
0.00423596710322038 13.6514843684906
0.00426605206328778 15.2004224970895
0.00429613762420633 26.716632053877
0.00432622378598335 31.8141334126604
0.0043563105486244 22.0518844319345
0.00438639791213546 19.8570408292927
0.00441648587652232 25.2558535669406
0.00444657444179164 10.8641394932676
0.00447666360794829 12.7164327093981
0.00450675337499962 8.7544320212394
0.00453684374295005 18.3784327876341
0.00456693471180714 15.1048219453127
0.00459702628157688 17.5081664408338
0.00462711845226327 9.23499058070914
0.00465721122387475 6.64991803519482
0.00468730459641531 22.8299826953141
0.00471739856989228 17.0189628412744
0.00474749314431167 13.9854859713469
0.00477758831967878 23.5702352117261
0.00480768409599919 22.2112532693143
0.00483778047328065 17.8064273893505
0.00486787745152717 19.5049273181405
0.00489797503074629 11.0032725111008
0.0049280732109438 26.9769013863518
0.004958171992125 26.5564803093166
0.00498827137429525 20.9373308107542
0.0050183713574623 19.5274585347894
0.00504847194163105 18.9744802080253
0.00507857312680837 34.8958133882384
0.00510867491299982 28.8993908663878
0.00513877730021028 21.626691297257
0.00516888028844775 32.4046878439047
0.00519898387771645 13.225679383322
0.00522908806802325 18.6640289113587
0.00525919285937415 19.8771684451904
0.00528929825177582 23.2188142523122
0.00531940424523247 27.4307247029341
0.00534951083975144 19.2399000851167
0.00537961803533826 21.1093980778684
0.00540972583199917 40.9585413386315
0.00543983422974104 35.6918449136543
0.00546994322856764 20.4176268720846
0.00550005282848631 29.157290084502
0.00553016302950327 24.9571015185164
0.00556027383162405 21.5145347309589
0.00559038523485533 28.6819038351459
0.00562049723920288 28.6474652972463
0.00565060984467136 24.352720280919
0.00568072305126854 23.4045908866692
0.00571083685899931 11.1800138477674
0.00574095126786989 19.6669938713722
0.00577106627788693 20.7713354304804
0.00580118188905665 20.8725820192747
0.0058312981013835 19.9448593880525
0.00586141491487435 23.364310713594
0.00589153232953543 24.0140470960562
0.00592165034537251 25.6348563693035
0.00595176896239114 37.5823219205298
0.00598188818059842 30.9200526314786
0.00601200799999924 16.5144156181955
0.00604212842060048 25.4949191445984
0.00607224944240747 20.2488457044676
0.00610237106542622 13.9129716584066
0.00613249328966359 26.3245619504709
0.00616261611512448 8.06835969205571
0.00619273954181576 26.4612418560142
0.00622286356974233 36.8870589151986
0.00625298819891129 27.6918345285608
0.00628311342932797 30.2593836339203
0.00631323926099991 26.1190113710687
0.00634336569393046 19.4830331386069
0.00637349272812737 18.3027852026451
0.00640362036359621 20.0055449229744
0.00643374860034363 42.0121694293182
0.00646387743837429 40.4726594690978
0.00649400687769552 24.1561649426851
0.00652413691831244 33.9512923514729
0.00655426756023147 32.6926300868564
0.00658439880345818 32.4832568977876
0.00661453064799922 41.9358150067728
0.00664466309385969 48.2830901112914
0.00667479614104782 37.2852536185514
0.00670492978956672 20.7715256355298
0.00673506403942326 24.3065499863622
0.00676519889062455 29.0313639705573
0.00679533434317525 32.4320794359305
0.0068254703970827 25.6219059598539
0.00685560705235155 33.4862668016403
0.00688574430898847 40.9674506069021
0.00691588216699923 31.8488809484332
0.00694602062639049 40.0113020074336
0.00697615968716692 30.5741265892777
0.0070062993493365 35.8699214157844
0.0070364396129039 45.4347395714625
0.00706658047787445 38.5592210803523
0.00709672194425526 30.3832788234129
0.00712686401205231 22.2056335785583
0.00715700668127073 26.736000751695
0.00718714995191871 40.1601597442666
0.00721729382399983 18.1793452323309
0.0072474382975205 27.9062511455812
0.00727758337248741 17.7908190972028
0.00730772904890631 32.0474152949706
0.00733787532678298 32.8672046802212
0.00736802220612431 38.4245257480361
0.00739816968693541 21.467563167749
0.00742831776922226 39.6253547412824
0.00745846645299131 38.9340497355619
0.00748861573824811 21.9149488569833
0.00751876562499953 27.2584784516664
0.0075489161132507 25.3446675204104
0.00757906720300761 34.8950302837247
0.00760921889427624 37.4602481118378
0.00763937118706326 32.6676705564025
0.007669524081374 31.0164328181143
0.00769967757721557 24.5608560937887
0.00772983167459262 29.2628394510508
0.00775998637351116 29.8384630407697
0.00779014167397851 25.2214287898936
0.00782029757599911 31.6616531800198
0.00785045407958052 33.3068939243093
0.00788061118472783 31.819227534176
0.00791076889144682 31.7801763646173
0.00794092719974326 38.0848962595358
0.00797108610962449 19.9097466264654
0.00800124562109494 22.4532386546479
0.00803140573416239 21.666568117428
0.00806156644883194 28.3896742098169
0.00809172776510847 28.4994006666327
0.00812188968299976 40.8507371525504
0.00815205220251025 33.3420535516364
0.00818221532364705 41.4878982806264
0.00821237904641658 40.2508735950499
0.00824254337082353 31.0480830858502
0.00827270829687432 26.4099015050819
0.00830287382457562 26.4686032774584
0.00833303995393209 34.1560951046819
0.00836320668495127 37.818412111029
0.00839337401763873 32.6317105712497
0.00842354195199979 44.1674667859515
0.00845371048804044 38.9475606288745
0.00848387962576735 38.8897716052719
0.00851404936518607 38.2541851701086
0.00854421970630326 42.1719117400094
0.00857439064912469 23.5343044986596
0.00860456219365546 23.581405365284
0.00863473433990269 33.8435716120041
0.00866490708787127 36.2822368229923
0.00869508043756806 31.3611695400296
0.00872525438899907 49.1405706376945
0.00875542894217074 43.1552948304472
0.00878560409708751 33.066001251256
0.0088157798537567 41.281260047829
0.0088459562121832 31.805236965907
0.00887613317237412 42.6953061118731
0.0089063107343359 41.3986246768898
0.00893648889807253 35.6145570679363
0.00896666766359133 24.4796931259123
0.00899684703089831 35.630475660627
0.00902702699999924 37.2752935023889
0.00905720757090012 31.4977946264572
0.00908738874360782 44.3064552955457
0.00911757051812634 49.6132143472486
0.00914775289446346 39.6330975993721
0.0091779358726245 41.1191935436916
0.00920811945261546 31.7534847847479
0.00923830363444211 42.5576684201347
0.00926848841811156 46.8358928617069
0.00929867380362848 33.7582513854793
0.00932885979099951 45.9312389368767
0.00935904638023022 39.1992802409712
0.00938923357132748 43.8892729097352
0.00941942136429597 47.1583799570092
0.00944960975914344 33.6534613711234
0.00947979875587479 35.4219401433696
0.00950998835449557 39.3296265920049
0.00954017855501221 41.7521379494458
0.00957036935743116 39.4988111141023
0.00960056076175864 33.5345251437009
0.0096307527679993 33.2383720814984
0.00966094537616047 36.6091830294824
0.00969113858624726 28.7546771172881
0.00972133239826611 36.9193031297579
0.00975152681222302 41.3549816537494
0.00978172182812465 43.0598844217159
0.00981191744597543 36.1638069482079
0.00984211366578247 28.2697756497297
0.00987231048755111 29.1494775658397
0.00990250791128844 41.3037343094396
0.00993270593699913 30.8501183304729
0.00996290456469051 32.2140721213193
0.00999310379436791 21.9371874663492
0.0100233036260364 44.9871121863325
0.010053504059703 25.3729807502075
0.0100837050953742 42.9464466092906
0.0101139067330547 27.1646547187993
0.0101441089727525 37.4078628002789
0.0101743118144717 41.2817195367753
0.0102045152582184 51.9767857507541
0.0102347193039993 53.3065666660622
0.0102649239518202 55.4372652794914
0.0102951292016877 61.1337801859961
0.0103253350536066 44.7251978366914
0.0103555415075833 44.3648911607359
0.0103857485636243 39.293267682305
0.0104159562217354 48.0802413074858
0.0104461644819218 44.3791568878322
0.0104763733441915 32.5921906813152
0.0105065828085487 34.8045663081012
0.0105367928749995 37.2630334053023
0.0105670035435499 41.856725581035
0.0105972148142073 26.5958761677455
0.0106274266869761 32.1866528239749
0.0106576391618636 41.0171076207597
0.0106878522388747 45.3399340685146
0.0107180659180153 37.5176622436812
0.0107482801992926 36.253066699249
0.010778495082711 41.7528498643979
0.0108087105682788 47.6894780028615
0.0108389266559998 45.6752106792355
0.0108691433458805 45.6280097143644
0.0108993606379273 53.1003297540333
0.0109295785321464 49.1816803699827
0.0109597970285429 55.0454413064265
0.0109900161271246 56.2418005253113
0.0110202358278957 50.1708734305294
0.0110504561308624 40.0233966477759
0.0110806770360317 52.894779900875
0.0111108985434083 46.979288149754
0.011141120652999 35.4634353801558
0.0111713433648104 43.7066758106381
0.0112015666788474 35.8636101981945
0.0112317905951165 45.7156681733301
0.0112620151136236 44.5289590459389
0.011292240234374 41.9486739465467
0.0113224659573754 41.5723288056094
0.0113526922826328 41.5548894362019
0.0113829192101518 46.1071200073196
0.0114131467399383 48.3207829819394
0.0114433748719993 47.8164070784832
0.0114736036063399 43.5467222908339
0.0115038329429675 48.3268499401355
0.0115340628818867 38.1683779742719
0.0115642934231033 44.4490199914009
0.0115945245666245 43.6040538304074
0.0116247563124552 45.5208206090895
0.0116549886606019 33.3445654712549
0.0116852216110714 38.1749899147759
0.0117154551638685 49.8387375288822
0.0117456893189993 40.8697406972974
0.0117759240764705 40.7747063147964
0.011806159436287 45.6451012817939
0.0118363953984564 51.0240516301762
0.0118666319629839 36.0116356953841
0.0118968691298744 46.7872166298767
0.0119271068991353 38.2126906476739
0.0119573452707722 41.428878672545
0.011987584244791 44.830185955389
0.0120178238211983 48.8079994271399
0.0120480639999998 43.9489953404169
0.0120783047812003 48.4480249673275
0.0121085461648074 45.3560244262923
0.0121387881508261 50.8965481199729
0.012169030739263 39.3962715005323
0.0121992739301244 48.1529961198972
0.0122295177234157 42.5845708520106
0.0122597621191423 45.2882503903931
0.0122900071173113 43.0007206971747
0.0123202527179282 48.3638038810365
0.0123504989209993 38.691373668068
0.012380745726531 46.3900766259256
0.0124109931345275 46.277791747842
0.0124412411449966 47.6420790662692
0.0124714897579434 57.6288654548745
0.0125017389733741 40.7523497943264
0.0125319887912951 51.9685757395174
0.0125622392117126 50.7940514103962
0.0125924902346313 47.6784955696112
0.0126227418600586 50.6441125944826
0.0126529940879994 55.392471716382
0.0126832469184601 51.9021771814957
0.0127135003514469 48.7755463798577
0.0127437543869668 52.800987026193
0.0127740090250235 63.2042003835878
0.0128042642656243 36.5594932322228
0.0128345201087752 48.8360186505795
0.0128647765544823 50.0191242818611
0.012895033602752 58.7917243826096
0.0129252912535884 55.3412555266928
0.0129555495069997 50.7073879545229
0.0129858083629903 45.1645411569158
0.0130160678215672 47.8355298377052
0.0130463278827362 40.3701544199789
0.0130765885465036 41.1543890433092
0.0131068498128746 52.3283352242527
0.0131371116818555 49.2240973926879
0.0131673741534524 51.2174538810508
0.0131976372276712 52.7993322365744
0.0132279009045182 52.6953841981646
0.0132581651839996 39.7883750853403
0.0132884300661205 41.6747651501833
0.0133186955508873 40.4264045848433
0.013348961638306 52.077543257097
0.0133792283283833 45.7717634497987
0.0134094956211241 44.9132986469855
0.0134397635165355 31.9904317625956
0.0134700320146228 45.3091102399445
0.0135003011153914 49.503965172312
0.013530570818848 48.8133519519172
0.0135608411249992 52.404148791545
0.013591112033851 43.296557053376
0.0136213835454075 42.4174049779232
0.0136516556596764 42.8300328976409
0.0136819283766634 41.3794457845414
0.0137122016963744 53.9689866480947
0.0137424756188154 37.4485651080905
0.0137727501439928 40.9339807675966
0.0138030252719115 47.6060365830507
0.0138333010025784 50.6474993503447
0.0138635773359992 52.1755749788098
0.0138938542721805 43.7099923014349
0.0139241318111267 49.5050324436603
0.0139544099528466 47.3526015004284
0.0139846886973436 54.0318101019053
0.0140149680446244 47.1592032444107
0.0140452479946953 41.3932367961783
0.014075528547562 53.0008419211755
0.0141058097032309 41.0350074936158
0.0141360914617086 46.4702550850411
0.0141663738229996 50.8585133133776
0.0141966567871104 38.5287107990773
0.0142269403540474 35.4445339243969
0.0142572245238159 44.6454368769377
0.0142875092964236 40.2013206062483
0.0143177946718747 52.1256420747783
0.0143480806501757 39.3299926216701
0.0143783672313322 56.4573861168851
0.0144086544153514 63.7232301237828
0.0144389422022377 57.7766271590222
0.0144692305919996 59.1578506192433
0.0144995195846407 57.3412229309992
0.0145298091801676 48.574597472953
0.0145600993785864 49.6944803592704
0.0145903901799032 58.4914315874234
0.0146206815841239 65.0892190825499
0.0146509735912554 52.6238308309341
0.0146812662013025 54.8079682130479
0.0147115594142713 63.8775280249233
0.0147418532301686 63.4911782470242
0.014772147648999 62.7579958234499
0.0148024426707702 43.4169030277702
0.0148327382954878 65.599565185021
0.0148630345231566 58.5573320832957
0.0148933313537831 52.2790032454098
0.0149236287873744 49.9897287879331
0.0149539268239349 60.880322029868
0.0149842254634729 56.2232865598957
0.0150145247059918 63.4047019175513
0.0150448245514982 61.5246394576092
0.0150751249999994 48.1369391840467
0.0151054260515002 58.415093853253
0.0151357277060071 48.6157794335363
0.0151660299635263 64.158826487767
0.0151963328240636 46.7995248866905
0.0152266362876243 53.7996392834661
0.0152569403542155 53.2457950245879
0.0152872450238422 52.8947161757722
0.0153175502965113 60.9273305305154
0.0153478561722289 50.8866886297466
0.0153781626509997 66.9295764232599
0.0154084697328307 49.2619680881399
0.0154387774177271 52.1163189143463
0.0154690857056963 42.4863169877945
0.015499394596743 47.0775383212723
0.0155297040908748 55.6706378657168
0.0155600141880954 51.7801329583026
0.0155903248884126 64.7416445609219
0.0156206361918312 58.9850372657335
0.0156509480983584 59.7617475303238
0.0156812606079995 71.4226966082278
0.0157115737207605 61.6727244555641
0.0157418874366473 65.8526354425983
0.0157722017556663 61.1732836202355
0.0158025166778228 62.7432529378104
0.0158328322031243 56.646125367795
0.0158631483315759 52.0149468491519
0.0158934650631823 59.7020720474236
0.0159237823979517 45.6014905029978
0.0159541003358883 54.4016230206392
0.0159844188769991 65.7225002580973
0.0160147380212901 69.0487856046979
0.0160450577687679 63.7870655473342
0.0160753781194365 56.9471058232874
0.0161056990733037 68.051011266477
0.0161360206303742 63.7176967583393
0.0161663427906551 70.9070079825369
0.0161966655541526 69.9278181938802
0.0162269889208715 68.1992838713757
