# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw c_wallTemp c_wallPE
17135000 238.068 -164711 11287.5 237.14 -384972
17136000 236.11 -164633 11060.7 237.948 -384971
17137000 235.425 -164609 10955.4 235.013 -384957
17138000 235.384 -164604 10950.9 236.294 -384956
17139000 235.997 -164634 11051.3 239.685 -384990
17140000 235.501 -164594 11163.5 235.54 -384971
17141000 235.913 -164593 11385.7 230.89 -384926
17142000 234.069 -164510 11545.5 234.905 -384947
17143000 237.922 -164716 11983.6 234.48 -384941
17144000 235.678 -164622 12115.1 235.792 -384939
17145000 237.321 -164684 12460.4 232.8 -384949
17146000 235.407 -164574 12656.6 234.209 -384962
17147000 234.075 -164484 12836.7 234.016 -384946
17148000 236.162 -164585 13123 236.244 -384965
17149000 236.28 -164601 13204.3 234.006 -384941
17150000 236.485 -164596 13306.6 232.407 -384929
17151000 235.102 -164560 13197.1 232.875 -384908
17152000 235.431 -164558 13141.1 232.053 -384921
17153000 236.033 -164555 12966.3 234.409 -384943
17154000 236.42 -164594 12818.2 234.314 -384911
17155000 235.863 -164560 12523.1 235.885 -384934
17156000 238.264 -164627 12332.7 232.598 -384924
17157000 235.518 -164507 11899.2 234.042 -384912
17158000 236.644 -164518 11692.1 232.592 -384926
17159000 236.546 -164507 11461.6 236.351 -384945
17160000 239.152 -164597 11363 237.13 -384958
17161000 238.391 -164568 11178.2 234.18 -384915
17162000 239.325 -164590 11143.3 232.827 -384919
17163000 240.08 -164607 11167.8 232.164 -384910
17164000 239.346 -164587 11201.5 232 -384892
17165000 238.741 -164586 11319.3 235.835 -384920
17166000 236.676 -164487 11433.3 233.224 -384903
17167000 239.014 -164613 11773.1 240.141 -384984
17168000 238.564 -164593 12031.1 237.692 -384956
17169000 240.504 -164708 12379.9 235.366 -384912
17170000 239.153 -164669 12602.6 233.196 -384893
17171000 239.328 -164704 12915.9 233.746 -384917
17172000 238.651 -164676 13050.6 234.103 -384929
17173000 239.85 -164752 13327.8 233.887 -384934
17174000 236.983 -164638 13331 234.551 -384941
17175000 238.943 -164734 13398 234.768 -384938
17176000 238.701 -164761 13409.8 236.698 -384946
17177000 239.267 -164769 13274.5 236.492 -384976
17178000 238.534 -164745 13119.2 236.653 -384956
17179000 238.975 -164733 12858.5 232.102 -384944
17180000 237.101 -164654 12517.7 229.189 -384887
17181000 239.011 -164695 12354.9 235.233 -384961
17182000 237.158 -164568 11929 235.563 -384984
17183000 238.646 -164632 11751 232.841 -384950
17184000 235.978 -164549 11398.8 234.986 -384926
17185000 238.145 -164631 11312.6 234.978 -384942
17186000 236.851 -164567 11106.1 233.046 -384914
17187000 238.364 -164645 11093 232.897 -384906
17188000 237.28 -164628 11044.1 239.26 -384973
17189000 237.772 -164649 11134.5 233.64 -384934
17190000 233.901 -164504 11090.2 235.018 -384938
17191000 237.981 -164682 11442.3 237.355 -384978
17192000 236.833 -164655 11645.6 235.074 -384948
17193000 234.473 -164535 11811.4 233.615 -384954
17194000 237.414 -164702 12287.2 233.32 -384928
17195000 234.734 -164605 12433.5 235.618 -384941
17196000 235.588 -164649 12672.7 229.872 -384901
17197000 232.259 -164470 12717 233.736 -384963
17198000 237.022 -164701 13174 232.117 -384932
17199000 234.757 -164563 13118.9 236.453 -385001
17200000 237.609 -164697 13286.1 232.244 -384940
17201000 234.256 -164554 13136.1 239.267 -384982
17202000 235.708 -164659 13118.4 236.3 -384934
17203000 236.028 -164679 12974.3 230.545 -384895
17204000 237.318 -164714 12851.1 233.817 -384943
17205000 235.193 -164626 12447.2 230.963 -384905
17206000 235.194 -164619 12212.1 230.997 -384893
17207000 236.681 -164660 11980.7 234.602 -384944
17208000 234.428 -164527 11581.3 232.407 -384920
17209000 236.755 -164590 11457.2 226.44 -384893
17210000 238.108 -164619 11314.3 236.171 -384966
17211000 235.217 -164465 11017.4 230.537 -384906
17212000 240.395 -164685 11186.4 236.138 -384962
17213000 239.216 -164634 11127.8 234.274 -384929
17214000 237.011 -164515 11092.2 233.455 -384928
17215000 240.22 -164660 11372.2 232.582 -384918
17216000 238.105 -164570 11467.7 234.217 -384937
17217000 238.126 -164580 11706.4 234.307 -384936
17218000 238.8 -164625 12016.6 230.954 -384895
17219000 238.373 -164624 12319.2 233.539 -384920
17220000 239.281 -164693 12621.2 238.595 -384967
17221000 241.113 -164784 12965.5 235.972 -384929
17222000 238.947 -164709 13119.5 234.439 -384908
17223000 239.011 -164732 13297.4 237.819 -384952
17224000 238.783 -164726 13391 236.097 -384960
17225000 238.409 -164731 13440.8 232.534 -384912
17226000 238.598 -164754 13399.8 231.456 -384900
17227000 239.239 -164783 13279.9 229.973 -384888
17228000 236.368 -164653 12965.4 233.877 -384924
17229000 238.44 -164739 12823 234.254 -384933
17230000 238.874 -164745 12631.8 234.648 -384946
17231000 236.816 -164624 12226 235.046 -384949
17232000 237.406 -164656 11944 234.561 -384960
17233000 238.373 -164668 11712.1 229.924 -384934
17234000 236.402 -164579 11429 233.099 -384934
17235000 235.698 -164579 11194.1 231.946 -384881
17236000 235.642 -164576 11030.2 233.684 -384924
17237000 234.436 -164547 10908.9 232.725 -384898
17238000 235.99 -164623 10978.1 237.765 -384954
17239000 234.764 -164560 10979.2 239.166 -384975
17240000 235.541 -164577 11147.4 231.187 -384896
17241000 238.044 -164679 11480.5 234.065 -384958
17242000 233.336 -164480 11542.7 233.473 -384949
17243000 233.497 -164524 11766.4 234.028 -384946
17244000 236.429 -164635 12159 233.489 -384953
17245000 233.993 -164551 12384.5 238.414 -384978
17246000 234.111 -164544 12575.7 230.753 -384926
17247000 235.844 -164666 12914.9 233.938 -384931
17248000 236.014 -164637 13063.4 231.503 -384930
17249000 236.72 -164672 13209.5 230.711 -384907
17250000 237.511 -164690 13331.1 233.508 -384948
17251000 234.846 -164560 13170.2 235.569 -384961
17252000 234.727 -164534 13129.6 236.545 -384977
17253000 236.93 -164595 13007.7 234.46 -384942
17254000 236.478 -164578 12764.2 234.232 -384918
17255000 235.769 -164522 12522.4 231.016 -384908
17256000 238.173 -164611 12288.8 231.798 -384922
17257000 237.364 -164597 12001.2 236.57 -384945
17258000 237.471 -164594 11721.8 233.92 -384917
17259000 237.223 -164546 11483.4 234.746 -384945
17260000 238.917 -164606 11351.9 237.765 -384961
17261000 236.77 -164480 11104 233.815 -384926
17262000 239.339 -164571 11141.9 236.778 -384974
17263000 239.177 -164577 11128.7 232.65 -384898
17264000 239.556 -164621 11219 234.541 -384907
17265000 241.642 -164682 11448.2 234.094 -384941
17266000 239.389 -164602 11543.9 234.666 -384926
17267000 239.59 -164620 11790.7 239.023 -384966
17268000 237.305 -164546 11991.4 237.204 -384935
17269000 239.372 -164648 12350.6 236.336 -384928
17270000 240.491 -164711 12662.2 235.197 -384940
17271000 240.443 -164694 12910.1 234.223 -384944
17272000 237.298 -164556 12948.8 235.869 -384941
17273000 241.012 -164755 13335.4 231.452 -384897
17274000 238.94 -164677 13358.4 234.688 -384939
17275000 239.598 -164658 13401 231.039 -384947
17276000 241.183 -164735 13491.9 234.907 -384952
17277000 238.492 -164623 13231.5 233.967 -384927
17278000 240.021 -164705 13146 236.564 -384935
17279000 239.484 -164684 12890.3 237.902 -384969
17280000 240.105 -164683 12701.3 232.786 -384929
17281000 239.421 -164672 12387.9 238.035 -384957
17282000 238.631 -164631 12095.8 236.865 -384965
17283000 237.981 -164594 11773.2 235.98 -384955
17284000 239.452 -164655 11554.6 233.423 -384921
17285000 236.965 -164499 11215.5 229.623 -384909
17286000 236.645 -164488 11078.8 232.741 -384934
17287000 238.334 -164568 11094 234.766 -384949
17288000 238.339 -164558 11088.3 232.979 -384949
17289000 238.606 -164558 11165.7 236.336 -384992
17290000 238.182 -164525 11268.6 233.699 -384939
17291000 236.751 -164486 11403.5 234.928 -384930
17292000 239.688 -164610 11764.5 233.206 -384937
17293000 235.334 -164434 11867.7 230.933 -384906
17294000 239.168 -164615 12324.2 233.336 -384921
17295000 236.782 -164532 12475 236.759 -384953
17296000 237.227 -164543 12740.7 232.618 -384927
17297000 235.388 -164483 12837.7 237.648 -384960
17298000 236.892 -164513 13143 232.032 -384926
17299000 237.503 -164515 13299.9 225.581 -384887
17300000 236.924 -164514 13326.7 232.19 -384927
17301000 236.398 -164496 13296.8 238.959 -384982
17302000 236.343 -164467 13139.1 234.217 -384948
17303000 236.231 -164511 12988.3 234.171 -384907
17304000 235.041 -164410 12697.5 234.598 -384953
17305000 238.576 -164556 12655.5 232.471 -384941
17306000 238.042 -164505 12362.8 229.094 -384896
17307000 238.725 -164511 12062 232.63 -384929
17308000 236.526 -164403 11651.6 230.87 -384899
17309000 237.145 -164422 11448.9 231.45 -384900
17310000 237.474 -164460 11288.7 234.912 -384907
17311000 238.377 -164493 11180.9 231.432 -384899
17312000 240.1 -164519 11187 229.649 -384915
17313000 238.758 -164435 11106 231.604 -384911
17314000 238.977 -164420 11175.7 233.117 -384925
17315000 241.463 -164516 11443.5 232.521 -384940
17316000 242.605 -164610 11695.4 224.73 -384843
17317000 241.021 -164528 11890.1 231.977 -384914
17318000 240.953 -164537 12138.5 234.376 -384937
17319000 243.555 -164736 12520.8 235.677 -384898
17320000 242.313 -164666 12737.6 233.101 -384921
17321000 240.882 -164631 12975.2 233.523 -384916
17322000 237.544 -164498 13095.4 234.921 -384919
17323000 240.292 -164653 13454.3 238.691 -384952
17324000 241.067 -164686 13554.9 230.469 -384901
17325000 242.087 -164731 13582.8 236.456 -384954
17326000 238.707 -164587 13325.1 232.954 -384906
17327000 239.786 -164635 13265.4 235.396 -384945
17328000 239.65 -164640 13119.9 232.824 -384913
17329000 240.021 -164677 12919.7 238.833 -384962
17330000 241.238 -164718 12713.1 233.985 -384928
17331000 239.835 -164636 12385.4 236.157 -384948
17332000 238.155 -164546 12019.7 234.98 -384956
17333000 238.919 -164570 11806.9 233.731 -384942
17334000 238.054 -164544 11520.4 237.105 -384959
17335000 239.714 -164572 11413.3 234.119 -384957
17336000 237.884 -164516 11151.3 235.102 -384921
17337000 235.935 -164434 10980.1 236.458 -384948
17338000 237.988 -164545 11085.1 233.403 -384917
17339000 236.248 -164501 11060 237.827 -384946
17340000 234.745 -164466 11125.6 235.613 -384926
17341000 235.161 -164510 11322 232.958 -384923
17342000 236.066 -164541 11571.7 239.429 -384999
17343000 238.469 -164657 11963.9 233.781 -384943
17344000 238.394 -164673 12230.9 233.198 -384916
17345000 237.571 -164646 12522.4 233.783 -384940
17346000 239.724 -164772 12905.5 235.186 -384946
17347000 235.083 -164549 12945.9 233.294 -384943
17348000 234.998 -164564 13108.5 233.999 -384939
17349000 235.99 -164625 13175.8 230.975 -384910
17350000 236.318 -164611 13198.5 231.94 -384935
17351000 236.053 -164594 13172.6 232.351 -384934
17352000 234.541 -164546 13075.2 234.777 -384929
17353000 234.91 -164540 12919.3 235.308 -384934
17354000 235.503 -164548 12742.5 235.634 -384943
17355000 238.055 -164665 12612.8 232.975 -384907
17356000 236.136 -164550 12266.1 233.117 -384919
17357000 238.026 -164630 12046.7 235.712 -384946
17358000 240.096 -164684 11856.1 236.165 -384967
17359000 237.097 -164518 11458.9 237.548 -384975
17360000 237.762 -164550 11300.9 232.594 -384904
17361000 236.717 -164493 11109.9 233.869 -384909
17362000 238.093 -164512 11087.8 234.746 -384942
17363000 238.796 -164552 11110.7 235.01 -384923
17364000 238.337 -164589 11162.2 235.714 -384904
17365000 239.213 -164624 11335.4 232.991 -384908
17366000 237.694 -164615 11460.1 236.355 -384908
17367000 239.245 -164692 11771.2 229.291 -384868
17368000 238.104 -164651 11980.1 233.099 -384907
17369000 238.935 -164709 12239.4 238.47 -384946
17370000 237.873 -164670 12575.3 237.925 -384951
17371000 238.729 -164704 12903.2 233.889 -384941
17372000 236.976 -164645 13012.4 229.791 -384896
17373000 240.422 -164825 13327.5 234.245 -384915
17374000 238.485 -164730 13304.8 231.734 -384914
17375000 241.482 -164866 13528.5 236.695 -384969
17376000 237.303 -164668 13327.8 238.656 -384986
17377000 237.383 -164697 13245.2 236.52 -384959
17378000 239.335 -164805 13150.3 237.743 -384943
17379000 237.993 -164745 12829.4 237.219 -384947
17380000 238.053 -164714 12533.5 232.946 -384943
17381000 241.036 -164856 12421.1 232.451 -384936
17382000 239.404 -164755 12071.2 234.844 -384974
17383000 236.257 -164590 11646.5 229.147 -384919
17384000 238.249 -164674 11497.8 237.073 -384980
17385000 236.726 -164601 11238.7 235.583 -384956
17386000 236.325 -164569 11071.9 234.888 -384953
17387000 236.664 -164585 11014.3 231.789 -384914
17388000 234.732 -164494 10920.3 231.158 -384911
17389000 235.939 -164553 11045.5 233.941 -384948
17390000 232.068 -164396 10996.3 234.374 -384942
17391000 236.299 -164552 11393.8 233.051 -384975
17392000 236.034 -164582 11631.5 234.959 -384950
17393000 234.377 -164460 11802.6 228.916 -384927
17394000 234.842 -164514 12117.2 237.711 -384964
17395000 235.483 -164549 12410.3 233.353 -384941
17396000 234.739 -164518 12645.9 231.478 -384916
17397000 236.199 -164617 12997.1 232.872 -384917
17398000 232.395 -164433 12969.4 233.96 -384950
17399000 237.041 -164668 13231.1 233.55 -384921
17400000 236.025 -164594 13179 234.671 -384954
17401000 235.033 -164589 13135.2 235.664 -384931
17402000 236.79 -164673 13139.4 231.788 -384904
17403000 238.005 -164742 13081.7 235.715 -384942
17404000 236.242 -164659 12835.2 233.118 -384915
17405000 235.017 -164621 12454.5 230.736 -384884
17406000 236.452 -164684 12261.9 237.36 -384951
17407000 235.73 -164616 11929.7 231.128 -384907
17408000 236.293 -164583 11684.6 233.704 -384950
17409000 238.009 -164644 11520.7 234.764 -384944
17410000 237.017 -164607 11270.1 236.568 -384937
17411000 239.417 -164699 11220.6 232.831 -384918
17412000 237.035 -164602 11039.4 233.102 -384902
17413000 237.493 -164642 11047.1 234.373 -384901
17414000 234.965 -164554 11003.2 235.174 -384905
17415000 238.02 -164670 11289.2 233.129 -384926
17416000 239.158 -164716 11562 235.056 -384947
17417000 240.447 -164787 11842.7 234.977 -384945
17418000 238.249 -164729 11974.9 236.518 -384932
17419000 240.014 -164804 12341.6 234.292 -384942
17420000 239.988 -164785 12620.4 231.054 -384926
17421000 240.174 -164790 12913.3 234.26 -384949
17422000 238.715 -164700 13144 233.919 -384966
17423000 239.868 -164807 13376.1 231.937 -384887
17424000 238.242 -164766 13349.7 235.783 -384907
17425000 236.573 -164637 13316.9 231.408 -384919
17426000 239.674 -164793 13375.4 234.821 -384930
17427000 239.351 -164837 13289.3 239.092 -384935
17428000 237.851 -164746 13052.6 237.374 -384944
17429000 237.577 -164703 12811.8 235.614 -384951
17430000 238.489 -164755 12637.5 232.69 -384907
17431000 239.214 -164760 12337.8 233.069 -384927
17432000 239.052 -164735 12023.7 235.563 -384949
17433000 237.484 -164687 11690.9 234.782 -384932
17434000 236.355 -164613 11401.4 229.141 -384896
17435000 239.106 -164715 11328.1 235.571 -384967
17436000 239.237 -164748 11209.2 235.451 -384944
17437000 236.833 -164690 11028.8 235.78 -384920
17438000 238.149 -164743 11077 237.863 -384962
17439000 237.227 -164685 11088.4 237.943 -384983
17440000 236.906 -164679 11208.6 234.9 -384950
17441000 236.383 -164650 11393.6 233.665 -384942
17442000 237.858 -164696 11743.2 231.936 -384930
17443000 234.475 -164583 11839.1 234.409 -384941
17444000 235.228 -164609 12119.8 231.567 -384924
17445000 235.486 -164625 12420.1 235.938 -384966
17446000 238.481 -164773 12817 238.444 -384976
17447000 235.828 -164637 12927 232.706 -384935
17448000 235.512 -164634 13090.8 237.358 -384968
17449000 235.26 -164636 13184.6 236.214 -384957
17450000 235.67 -164681 13235.4 236.116 -384946
17451000 235.606 -164663 13228 228.086 -384893
17452000 234.372 -164635 13044.5 238.075 -384950
17453000 235.236 -164649 12941.1 236.866 -384962
17454000 235.753 -164670 12789.5 233.774 -384935
17455000 235.848 -164629 12535.1 233.913 -384945
17456000 236.963 -164677 12297.5 230.74 -384909
17457000 237.164 -164662 12004.9 235.399 -384950
17458000 234.272 -164514 11532.2 232.955 -384932
17459000 232.809 -164425 11250.1 232.029 -384922
17460000 235.75 -164580 11180.2 235.479 -384917
17461000 237.37 -164660 11119.9 240.235 -384972
17462000 235.918 -164569 10983.4 231.184 -384902
17463000 238.472 -164661 11093 232.325 -384925
17464000 236.266 -164549 11044.8 236.658 -384958
17465000 237.794 -164606 11241 231.018 -384905
17466000 236.84 -164534 11384.1 230.206 -384909
17467000 240.056 -164672 11807.5 233.648 -384925
17468000 239.289 -164649 12030 237.116 -384957
17469000 239.318 -164659 12363.8 232.713 -384919
17470000 237.561 -164631 12596.8 233.54 -384900
17471000 237.787 -164650 12852.6 231.822 -384901
17472000 240.266 -164804 13187.2 235.514 -384923
17473000 239.641 -164794 13332 231.393 -384892
17474000 238.902 -164749 13413.6 233.227 -384934
17475000 239.135 -164779 13423.9 235.989 -384942
17476000 240.249 -164834 13416 233.092 -384911
17477000 238.253 -164738 13249.7 235.427 -384950
17478000 241.666 -164874 13165 234.466 -384954
17479000 237.958 -164753 12814.2 235.131 -384918
17480000 239.052 -164781 12587.7 233.084 -384937
17481000 236.969 -164680 12255.5 240.754 -385018
17482000 238.937 -164747 12054.4 236.035 -384969
17483000 237.899 -164692 11735.8 236.569 -384969
17484000 236.909 -164641 11458.5 234.457 -384948
17485000 236.566 -164609 11228.2 235.569 -384965
17486000 236.584 -164605 11100.2 235.475 -384956
17487000 235.631 -164526 10969.4 234.303 -384967
17488000 240.315 -164733 11180.9 231.66 -384939
17489000 235.923 -164530 11049.4 237.064 -384964
17490000 236.868 -164564 11214.3 235.104 -384948
17491000 235.932 -164503 11358 232.842 -384958
17492000 237.301 -164574 11695.9 230.262 -384925
17493000 233.551 -164432 11791.3 236.786 -384953
17494000 234.931 -164500 12145.8 238.657 -384988
17495000 235.642 -164498 12379.3 232.551 -384961
17496000 235.443 -164492 12661.9 234.441 -384959
17497000 235.696 -164521 12897.8 230.53 -384920
17498000 235.611 -164512 13090.7 235.682 -384970
17499000 235.456 -164523 13238.4 233.919 -384933
17500000 236.803 -164581 13335.8 233.25 -384927
17501000 235.415 -164489 13192.7 230.079 -384926
17502000 237.01 -164576 13178.4 235.582 -384946
17503000 237.608 -164581 13064.4 233.809 -384951
17504000 237.563 -164581 12847.4 235.379 -384936
17505000 239.322 -164608 12686.5 232.922 -384941
17506000 237.082 -164476 12225.4 236.398 -384963
17507000 236.14 -164437 11911.6 231.792 -384918
17508000 238.162 -164542 11719.9 234.542 -384920
17509000 236.026 -164477 11409.8 234.483 -384902
17510000 238.551 -164611 11343 232.704 -384897
17511000 236.254 -164479 11092.4 233.806 -384943
17512000 236.605 -164462 11014.7 234.848 -384957
17513000 236.56 -164445 11004.6 229.687 -384901
17514000 236.866 -164450 11091.9 230.206 -384906
17515000 239.092 -164552 11329.3 230.492 -384899
17516000 237.181 -164445 11422.1 230.856 -384921
17517000 238.865 -164541 11732 231.962 -384904
17518000 239.369 -164580 12053.1 235.989 -384944
17519000 237.494 -164511 12206.4 236.862 -384935
17520000 238.831 -164632 12619.4 234.844 -384913
17521000 239.683 -164663 12882.9 236.151 -384961
17522000 239.744 -164700 13163.6 234.634 -384930
17523000 240.196 -164733 13373.6 235.369 -384946
17524000 237.983 -164657 13370.1 237.021 -384945
17525000 239.492 -164706 13459.3 235.421 -384953
17526000 241.347 -164779 13538.4 234.153 -384940
17527000 241.195 -164788 13386.9 235.931 -384935
17528000 240.139 -164716 13153.3 236.234 -384956
17529000 238.316 -164602 12760.7 235.369 -384966
17530000 238.237 -164606 12542.8 235.068 -384943
17531000 236.589 -164531 12218.7 231.803 -384922
17532000 238.827 -164620 12063.1 233.814 -384945
17533000 241.011 -164709 11837.2 239.071 -385007
17534000 236.619 -164507 11394.3 231.019 -384920
17535000 235.712 -164455 11201.4 236.396 -384972
17536000 236.997 -164523 11114.9 238.378 -384976
17537000 237.209 -164502 11049 233.764 -384949
17538000 239.037 -164568 11121.3 228.874 -384906
17539000 240.801 -164694 11291.7 234.573 -384925
17540000 236.843 -164525 11267.4 232.844 -384937
17541000 236.187 -164471 11403.3 232.712 -384965
17542000 236.681 -164518 11642 237.844 -384984
17543000 236.606 -164507 11876.4 231.124 -384926
17544000 234.7 -164470 12050.2 234.001 -384909
17545000 235.631 -164503 12389.8 233.789 -384942
17546000 237.977 -164586 12772.3 232.366 -384956
17547000 234.273 -164384 12814.6 231.201 -384938
17548000 236.756 -164514 13118.5 232.992 -384937
17549000 236.797 -164544 13265 237.653 -384961
17550000 236.686 -164595 13343 231.837 -384895
17551000 236.531 -164537 13208.1 233.933 -384942
17552000 237.676 -164582 13218.2 236.302 -384960
17553000 235.172 -164439 12928.2 234.297 -384949
17554000 234.039 -164378 12657.9 233.596 -384925
17555000 237.889 -164525 12607.3 235.077 -384958
17556000 237.799 -164531 12323.9 237.185 -384955
17557000 235.224 -164380 11904 234.611 -384937
17558000 235.711 -164402 11629.3 237.659 -384947
17559000 237.488 -164463 11453.5 232.64 -384920
17560000 239.107 -164523 11356.3 231.829 -384933
17561000 238.423 -164489 11196.8 232.519 -384908
17562000 235.603 -164336 10973.1 229.452 -384889
17563000 240.296 -164522 11177.1 233.397 -384921
17564000 239.766 -164494 11225 233.314 -384913
17565000 240.467 -164557 11400.8 234.682 -384914
17566000 238.481 -164480 11492.2 231.023 -384884
17567000 241.68 -164637 11887.3 233.249 -384911
17568000 238.662 -164530 12040 234.672 -384912
17569000 240.755 -164650 12383.4 229.774 -384878
17570000 238.173 -164505 12544.9 233.044 -384929
17571000 237.63 -164488 12822 233.446 -384929
17572000 242.284 -164717 13242.3 230.953 -384898
17573000 239.319 -164607 13260.7 235.127 -384925
17574000 241.295 -164715 13504.2 237.675 -384947
17575000 238.081 -164578 13355.8 232.954 -384919
17576000 238.923 -164605 13405.2 237.085 -384969
17577000 239.877 -164699 13344.4 236.132 -384910
17578000 240.983 -164723 13253.4 235.377 -384949
17579000 237.641 -164560 12895.6 232.551 -384922
17580000 238.794 -164575 12647.2 236.568 -384974
17581000 241.44 -164688 12447 233.209 -384949
17582000 239.718 -164590 12056 236.745 -384968
17583000 236.954 -164473 11637.5 235.85 -384947
17584000 235.965 -164413 11387.4 236.757 -384977
17585000 238.041 -164507 11283.7 231.245 -384923
17586000 235.792 -164412 11044.9 235.354 -384949
17587000 237.528 -164470 11057.2 234.826 -384966
17588000 236.7 -164492 11011.4 235.086 -384908
17589000 237.862 -164520 11119.3 234.432 -384947
17590000 236.967 -164492 11227.8 235.136 -384947
17591000 233.894 -164370 11283.9 236.274 -384961
17592000 235.695 -164430 11629 232.362 -384944
17593000 238.426 -164550 12010 232.583 -384933
17594000 235.701 -164437 12195.3 231.621 -384920
17595000 236.402 -164514 12469.6 237.924 -384942
17596000 235.898 -164472 12670.1 231.237 -384924
17597000 238.405 -164612 12989.1 231.279 -384912
17598000 235.113 -164458 13039.3 231.386 -384923
17599000 238.551 -164618 13315 240.242 -384997
17600000 236.017 -164512 13257.1 234.149 -384945
17601000 235.167 -164447 13184.5 232.862 -384935
17602000 237.362 -164544 13171.6 232.223 -384926
17603000 237.8 -164540 13121.5 229.904 -384919
17604000 237.183 -164516 12842.9 238.029 -384969
17605000 237.105 -164505 12574 232.3 -384909
17606000 236.549 -164468 12290 233.709 -384927
17607000 237.206 -164469 11982.3 234.925 -384941
17608000 236.804 -164442 11678.4 233.479 -384928
17609000 236.209 -164418 11418 235.111 -384920
17610000 237.55 -164469 11276.5 232.737 -384915
17611000 236.8 -164447 11098 237.346 -384932
17612000 237.558 -164464 11059.5 230.199 -384891
17613000 235.372 -164353 10949.8 235.09 -384936
17614000 240.697 -164605 11261.3 230.328 -384893
17615000 240.145 -164610 11366.4 232.601 -384899
17616000 238.32 -164491 11488 235.426 -384961
17617000 239.112 -164545 11747.2 232.645 -384926
17618000 239.36 -164570 12050.7 233.187 -384913
17619000 238.036 -164491 12305.2 234.47 -384946
17620000 237.903 -164484 12559.6 231.75 -384921
17621000 238.853 -164523 12842.1 232.09 -384936
17622000 240.486 -164564 13145.8 231.521 -384937
17623000 238.992 -164527 13259.8 230.417 -384901
17624000 239.959 -164560 13493.1 231.486 -384921
17625000 236.888 -164455 13417.2 235.611 -384955
17626000 239.806 -164594 13515.7 233.755 -384928
17627000 240.024 -164636 13394.2 234.078 -384928
17628000 239.742 -164592 13138.1 233.158 -384943
17629000 237.986 -164511 12813 235.524 -384960
17630000 239.101 -164537 12588.1 234.14 -384968
17631000 236.155 -164381 12187.3 235.387 -384973
17632000 240.37 -164612 12135.9 233.712 -384917
17633000 239.377 -164547 11842.6 236.007 -384953
17634000 238.872 -164524 11556 236.519 -384948
17635000 237.837 -164437 11280.5 225.404 -384872
17636000 238.309 -164481 11171.4 238.963 -384974
17637000 238.619 -164449 11104 230.549 -384950
17638000 237.092 -164378 11034.2 236.206 -384980
17639000 236.75 -164377 11074.8 232.187 -384923
17640000 235.401 -164309 11151 232.641 -384923
17641000 237.378 -164391 11440.5 230.562 -384918
17642000 237.479 -164374 11686.1 231.416 -384934
17643000 237.908 -164406 11982.9 226.552 -384884
17644000 236.675 -164390 12246 240.22 -384987
17645000 237.323 -164431 12486.5 232.912 -384917
17646000 236.94 -164374 12745 233.729 -384956
17647000 238.743 -164497 12999.5 233.098 -384920
17648000 237.699 -164444 13135.5 239.9 -385002
17649000 237.17 -164430 13258.5 231.673 -384918
17650000 237.747 -164439 13382.3 236.475 -384972
17651000 237.039 -164442 13286.4 234.148 -384932
17652000 235.842 -164419 13157.5 232.644 -384912
17653000 237.229 -164488 13009.9 234.34 -384921
17654000 235.596 -164404 12653.2 236.005 -384938
17655000 239.511 -164540 12651.5 230.712 -384912
17656000 235.25 -164344 12185.6 235.48 -384938
17657000 235.143 -164341 11881.8 232.203 -384900
17658000 236.159 -164346 11674.6 237.328 -384972
17659000 237.988 -164408 11530.9 231.277 -384920
17660000 236.93 -164368 11259 237.509 -384953
17661000 239.099 -164468 11216.4 233.636 -384915
17662000 236.281 -164322 11004.9 234.474 -384925
17663000 240.443 -164517 11183.3 234.294 -384922
17664000 236.168 -164325 11053.9 236.593 -384940
17665000 238.315 -164434 11294.9 236.618 -384950
17666000 239.359 -164488 11539.3 233.9 -384932
17667000 239.284 -164495 11755.2 236.282 -384945
17668000 239.369 -164539 12068.7 233.855 -384908
17669000 239.036 -164576 12346.3 234.434 -384903
17670000 239.847 -164586 12700.4 231.981 -384932
17671000 238.516 -164545 12827.4 231.848 -384914
17672000 239.204 -164619 13088.2 236.642 -384925
17673000 240.579 -164717 13316.6 237.206 -384924
17674000 241.626 -164746 13466.3 232.453 -384934
17675000 238.041 -164607 13390.6 232.235 -384910
17676000 240.229 -164705 13488.1 233.808 -384934
17677000 240.306 -164692 13373.4 235.174 -384957
17678000 240.403 -164681 13149.5 233.474 -384946
17679000 240.83 -164690 12890.2 233.863 -384952
17680000 240.156 -164674 12674.8 234.494 -384937
17681000 238.145 -164575 12247 233.354 -384925
17682000 236.719 -164510 11963.4 236.875 -384957
17683000 239.115 -164600 11801.1 234.812 -384958
17684000 237.651 -164513 11490.1 231.768 -384926
17685000 237.109 -164495 11257.3 232.302 -384916
17686000 236.857 -164450 11103.6 233.328 -384941
17687000 238.725 -164514 11110.1 230.564 -384929
17688000 242.59 -164729 11291 237.312 -384967
17689000 238.72 -164560 11177.5 238.305 -384981
17690000 236.806 -164468 11223.8 239.401 -384991
17691000 236.694 -164484 11405.5 236.559 -384952
17692000 235.366 -164411 11535.2 234.166 -384941
17693000 235.596 -164438 11875.2 233.169 -384926
17694000 236.316 -164492 12180.4 233.747 -384915
17695000 234.136 -164405 12311.8 238.349 -384974
17696000 236.045 -164524 12730.8 231.594 -384914
17697000 237.2 -164585 12991.7 235.328 -384960
