y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
30.4014 1.4996 0.00105693 -0.00120474 0.000290633 10.0351
31.3981 1.4996 -8.43805e-05 0.000730241 0.0011759 12.0422
32.3949 1.4996 0.000441504 -0.000191579 0.00016257 13.5474
33.3917 1.4996 0.00108016 4.41054e-05 -0.000459012 9.03161
34.3884 1.4996 0.00110552 0.00043352 0.00039891 11.0386
35.3852 1.4996 -0.000778967 0.000455999 0.000321983 6.02108
36.382 1.4996 9.81147e-05 -0.000199007 0.000680612 11.5404
37.3787 1.4996 -0.00167517 0.000170109 -0.000576747 14.5509
38.3755 1.4996 -5.4887e-05 -0.00096462 0.000478864 8.52986
39.3723 1.4996 0.00134792 -0.000171256 -0.000388874 13.0457
40.369 1.4996 0.000886548 0.000429489 -0.00112912 12.0422
41.3658 1.4996 0.00299278 0.00018477 -0.000270463 10.5369
42.3626 1.4996 0.000115683 -0.000190553 4.52519e-05 9.53337
43.3593 1.4996 9.85908e-05 -0.000266698 0.000124652 9.03161
44.3561 1.4996 0.00133666 0.000967339 -0.000457118 10.0351
45.3529 1.4996 -0.000485529 -0.000502609 0.000442149 7.02459
46.3496 1.4996 0.00113077 3.49345e-05 0.00227251 8.0281
47.3464 1.4996 0.000859596 0.000563826 0.000791532 8.52986
48.3432 1.4996 -0.000593099 0.000830729 -0.00086986 16.558
49.3399 1.4996 0.000366675 -0.000673848 0.000899722 9.53337
50.3367 1.4996 -0.00146868 0.000480328 -0.000603619 7.52634
51.3335 1.4996 0.00103824 -0.000359931 0.00173194 7.02459
52.3302 1.4996 0.000826702 -0.000745374 -0.000662621 8.0281
53.327 1.4996 0.00130225 0.000645479 5.8375e-06 11.0386
54.3238 1.4996 -0.00173571 6.80331e-06 0.000261419 9.53337
55.3205 1.4996 0.000541326 0.00190487 -0.000658086 7.02459
56.3173 1.4996 0.000503256 0.000768353 0.000371776 16.558
57.3141 1.4996 0.0011336 0.00132731 0.000357253 7.02459
58.3108 1.4996 0.00226466 0.000530392 -0.000389245 8.0281
59.3076 1.4996 0.00141331 -0.000426644 0.000652125 9.53337
60.3044 1.4996 0.000738674 0.00081042 -8.24683e-05 9.03161
61.3011 1.4996 -0.000632851 -0.000730601 -0.000479339 7.02459
62.2979 1.4996 0.00124992 0.00130096 -0.000638605 13.5474
63.2947 1.4996 -0.000219417 0.000158335 -0.00174127 7.52634
64.2914 1.4996 -8.40038e-06 -0.0004395 -0.00100801 16.0562
65.2882 1.4996 0.00118685 -0.000444144 -0.00113004 10.0351
66.285 1.4996 -9.17488e-05 -0.000189837 -0.00062074 7.52634
67.2817 1.4996 -0.000877835 0.000882878 -0.000268577 7.02459
68.2785 1.4996 -0.000206209 -0.000934392 -0.00061302 10.5369
69.2753 1.4996 0.000668468 0.000985304 0.00122998 9.53337
70.272 1.4996 -0.00163294 -0.000130726 0.000203576 12.0422
71.2688 1.4996 -0.000890048 0.000664776 0.000819814 6.52283
72.2656 1.4996 -0.000234395 0.000295272 -0.000146852 10.0351
