y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
81.2365 2.49933 -0.000473705 -4.2872e-05 0.000475301 24.5861
82.2332 2.49933 -0.00094619 -0.000272115 -0.000300407 13.0457
0.498383 3.49906 -0.000955978 0.000278711 -0.000786823 10.5369
1.49515 3.49906 -0.000105901 0.00120481 -0.00120727 9.03161
2.49192 3.49906 -0.00041773 -0.000578698 5.93038e-05 12.0422
3.48868 3.49906 0.000504216 0.00101695 0.000444334 12.5439
4.48545 3.49906 -0.00098655 0.000295655 -0.000382463 8.52986
5.48221 3.49906 -0.00163744 2.854e-05 -0.000213241 7.52634
6.47898 3.49906 -0.000237411 0.00122504 0.000439012 11.5404
7.47575 3.49906 0.000593921 0.00033514 -0.000221366 12.5439
8.47251 3.49906 3.00923e-05 0.000644659 -0.000804759 9.03161
9.46928 3.49906 -5.27076e-05 5.10435e-06 -0.000809265 13.0457
10.466 3.49906 0.000893467 0.00080654 5.32597e-05 9.53337
11.4628 3.49906 0.000321465 7.77265e-05 0.000966785 9.53337
12.4596 3.49906 0.000405037 -0.0012479 -0.000360645 11.0386
13.4563 3.49906 0.00160946 0.000825539 0.000529307 10.0351
14.4531 3.49906 -0.000492971 0.000931219 4.25889e-05 9.53337
15.4499 3.49906 0.00062504 2.27875e-05 -0.000650954 10.5369
16.4466 3.49906 -0.000762727 0.000960294 -0.000959699 7.52634
17.4434 3.49906 -0.000602739 -0.000793737 0.000378979 10.5369
18.4402 3.49906 0.000769285 0.000177843 0.000360415 8.52986
19.4369 3.49906 0.00110997 -0.000736348 -0.00117758 6.52283
20.4337 3.49906 0.000594717 -0.00141994 -0.000248737 12.5439
21.4305 3.49906 0.000485073 -2.12087e-05 -0.00117521 11.0386
22.4272 3.49906 0.000355669 3.63876e-05 -0.000229547 9.53337
23.424 3.49906 0.0005749 -0.00129373 0.0010426 8.52986
24.4208 3.49906 -0.000758873 -0.000334042 0.000456621 13.0457
25.4175 3.49906 8.92731e-05 0.00111439 -0.000434436 8.0281
26.4143 3.49906 -0.00192275 0.00046314 0.000472231 6.52283
27.4111 3.49906 0.000206511 0.000312604 -0.000794333 12.5439
28.4078 3.49906 -0.000343952 -0.000537708 0.00071603 7.02459
29.4046 3.49906 0.000500811 0.000992861 0.000880432 11.5404
30.4014 3.49906 3.57892e-05 0.000416729 1.37407e-05 8.0281
31.3981 3.49906 0.000332111 -0.0023421 0.000684536 11.5404
32.3949 3.49906 -0.000845162 -0.000452142 0.000911177 10.5369
33.3917 3.49906 -0.000322865 -0.000137568 -0.000288654 9.53337
34.3884 3.49906 -0.000779527 -0.000152885 0.000118916 8.0281
35.3852 3.49906 0.000736834 -0.000674487 0.000788546 11.5404
36.382 3.49906 -0.00038677 0.000877929 0.00160114 6.02108
37.3787 3.49906 0.00154023 -0.000898628 -0.00012839 9.53337
38.3755 3.49906 0.000171424 0.000961965 -0.000352397 6.52283
39.3723 3.49906 0.000593086 0.0003236 -0.000448041 7.52634
40.369 3.49906 0.000498106 -0.000405664 0.000188348 14.0492
41.3658 3.49906 -0.000654945 0.000426989 0.000408368 15.0527
42.3626 3.49906 4.81963e-05 -0.00110335 0.00237155 4.51581
43.3593 3.49906 -0.000698984 -0.00179051 -0.000367345 8.52986
44.3561 3.49906 -0.000242621 -0.00104104 0.000164749 10.0351
45.3529 3.49906 0.000785235 -0.000195514 8.61783e-05 9.03161
46.3496 3.49906 0.000733991 0.000439089 0.000610726 11.0386
47.3464 3.49906 -0.000257181 -0.000268287 -0.000740723 7.02459
48.3432 3.49906 0.000244411 -0.000786986 -8.34278e-05 8.52986
49.3399 3.49906 -0.000652142 -0.000361597 0.00043567 9.53337
50.3367 3.49906 -3.64117e-05 -0.000453484 -0.000322034 10.5369
51.3335 3.49906 0.000109467 0.000408258 0.000318039 9.53337
52.3302 3.49906 -0.000454698 0.00111202 0.000816057 9.53337
53.327 3.49906 5.506e-06 -0.00141351 0.00204482 8.0281
54.3238 3.49906 8.94074e-05 0.000638885 0.000203762 11.0386
55.3205 3.49906 0.000234185 0.000811405 0.00067644 8.52986
56.3173 3.49906 0.00130056 -0.000251868 0.000343261 5.51932
57.3141 3.49906 -0.00021891 0.000104612 0.00179957 11.0386
58.3108 3.49906 -0.000138472 0.000286929 -7.97894e-05 8.52986
59.3076 3.49906 -0.000724597 0.00133754 -0.000280036 5.01756
60.3044 3.49906 -0.00141569 -0.000236067 0.000974282 6.52283
61.3011 3.49906 -0.00139601 0.000131023 0.000537861 10.5369
62.2979 3.49906 0.000129659 -0.00099398 -0.000178387 9.03161
63.2947 3.49906 0.00164027 0.000161347 -0.000346643 8.52986
64.2914 3.49906 0.00133945 0.000446184 -0.000291183 9.53337
65.2882 3.49906 0.000559439 -0.000356623 0.00109169 9.53337
66.285 3.49906 0.00227492 5.84076e-06 -0.000167445 10.5369
67.2817 3.49906 0.00063275 0.00200783 -0.00110513 12.5439
68.2785 3.49906 -0.00087558 -0.000115266 -7.885e-05 8.52986
69.2753 3.49906 0.00100568 -0.000901343 -0.000170151 11.0386
70.272 3.49906 -0.000642042 4.93542e-06 0.000184228 15.0527
71.2688 3.49906 -6.75701e-05 0.000306043 0.000206587 9.53337
72.2656 3.49906 -0.000282416 -6.80265e-05 0.000504777 8.52986
73.2623 3.49906 -0.000663582 -0.000292178 0.000350606 16.0562
74.2591 3.49906 0.000407833 0.000624568 -0.00131325 9.03161
75.2559 3.49906 0.000522136 0.000222029 -0.00054628 9.53337
76.2526 3.49906 0.0010928 -0.00122255 -0.000632199 10.0351
77.2494 3.49906 0.000511516 0.000121803 0.00105721 9.03161
78.2462 3.49906 -5.87408e-05 0.000509871 0.000599477 13.0457
79.2429 3.49906 0.000593545 -0.000420733 -0.000538644 10.5369
80.2397 3.49906 -0.00198188 0.000602256 0.000503053 8.52986
81.2365 3.49906 -0.000250628 -4.11567e-05 0.00129264 8.52986
82.2332 3.49906 -0.000910789 0.00041781 -0.000219964 12.0422
0.498383 4.4988 0.000372646 -0.00013527 -6.76664e-05 20.0703
1.49515 4.4988 0.00049848 -0.0011122 0.000747974 10.5369
2.49192 4.4988 -1.47538e-05 -0.00133826 -0.00096468 17.5615
3.48868 4.4988 -0.000282151 -2.42662e-05 -8.3113e-05 17.0597
4.48545 4.4988 0.000261546 -0.000267444 -0.000858262 4.51581
5.48221 4.4988 -0.000152144 0.00110927 0.000456533 9.03161
6.47898 4.4988 -0.000793049 -0.000964604 -0.00148613 7.52634
7.47575 4.4988 0.000559947 0.000600429 -0.000123592 12.5439
8.47251 4.4988 -2.13402e-05 -0.000553771 2.45908e-05 16.558
9.46928 4.4988 -3.72382e-05 -0.000541495 -0.00058995 11.0386
10.466 4.4988 0.000710026 0.000133792 -0.000244666 16.0562
11.4628 4.4988 9.2688e-05 -0.000381132 0.000192262 16.0562
12.4596 4.4988 0.000164395 0.000264008 -0.000350174 10.5369
13.4563 4.4988 0.000267496 0.00130994 -0.000571252 5.51932
14.4531 4.4988 0.00102285 -0.00135189 -0.000265446 8.0281
15.4499 4.4988 -0.000411091 0.000672779 0.00117657 10.0351
16.4466 4.4988 0.000295167 -0.000275483 -0.000463072 23.5825
17.4434 4.4988 -9.50962e-05 0.000407969 -0.00114935 12.5439
18.4402 4.4988 -0.000154243 0.000553653 -0.000669017 13.5474
19.4369 4.4988 -0.00010482 -3.67018e-05 0.000514109 25.0878
20.4337 4.4988 0.000771072 -0.000435582 0.000344362 9.03161
21.4305 4.4988 -0.00138542 0.00106235 -4.36575e-05 8.52986
22.4272 4.4988 0.000498671 0.00113667 -0.00140619 8.52986
23.424 4.4988 0.000784982 -0.000802008 0.000110457 7.02459
