0.05625	0
0.16875	0
0.28125	0
0.39375	0
0.50625	0
0.61875	0
0.73125	0
0.84375	0
0.95625	0
1.06875	0
1.18125	0
1.29375	0
1.40625	0
1.51875	0
1.63125	0
1.74375	0
1.85625	0
1.96875	0
2.08125	0
2.19375	0.0109469074986317
2.30625	0.0109469074986317
2.41875	0.0218938149972632
2.53125	0.0218938149972633
2.64375	0.0328407224958948
2.75625	0.0218938149972633
2.86875	0
2.98125	0.0328407224958948
3.09375	0.0547345374931583
3.20625	0.0109469074986316
3.31875	0.120415982484948
3.43125	0.120415982484948
3.54375	0.0328407224958948
3.65625	0.229885057471265
3.76875	0.153256704980843
3.88125	0.361247947454845
3.99375	0.317460317460318
4.10625	0.415982484948003
4.21875	0.339354132457579
4.33125	0.426929392446634
4.44375	0.39408866995074
4.55625	0.405035577449371
4.66875	0.426929392446634
4.78125	0.459770114942526
4.89375	0.536398467432951
5.00625	0.602079912424741
5.11875	0.459770114942529
5.23125	0.459770114942529
5.34375	0.35030103995621
5.45625	0.405035577449371
5.56875	0.350301039956213
5.68125	0.19704433497537
5.79375	0.295566502463055
5.90625	0.207991242474
6.01875	0.175150519978106
6.13125	0.142309797482212
6.24375	0.032840722495895
6.35625	0.0656814449917899
6.46875	0.0328407224958947
6.58125	0.032840722495895
6.69375	0.0218938149972633
6.80625	0.0437876299945266
6.91875	0.0109469074986317
7.03125	0.0218938149972631
7.14375	0.0109469074986317
7.25625	0
7.36875	0
7.48125	0
7.59375	0
7.70625	0.0109469074986317
7.81875	0
7.93125	0
8.04375	0
8.15625	0
8.26875	0
8.38125	0
8.49375	0
8.60625	0
8.71875	0
8.83125	0
8.94375	0
