LAMMPS data file

78447	atoms

3	atom types

0	86.24	xlo xhi
0	86.24	ylo yhi
-100	370	zlo zhi

Masses

1   18.015
2   195.084
3   195.084

Atoms

154	154	1	0	3	6.08296	246.902
155	155	1	0	3	6.08296	250.072
156	156	1	0	3	6.08296	253.243
157	157	1	0	3	6.08296	256.414
158	158	1	0	3	6.08296	259.585
159	159	1	0	3	6.08296	262.755
160	160	1	0	3	6.08296	265.926
161	161	1	0	3	6.08296	269.097
162	162	1	0	3	6.08296	272.267
163	163	1	0	3	6.08296	275.438
164	164	1	0	3	6.08296	278.609
165	165	1	0	3	9.16593	21.7797
166	166	1	0	3	9.16593	24.9504
167	167	1	0	3	9.16593	28.1211
168	168	1	0	3	9.16593	31.2919
169	169	1	0	3	9.16593	34.4626
170	170	1	0	3	9.16593	37.6333
171	171	1	0	3	9.16593	40.8041
172	172	1	0	3	9.16593	43.9748
173	173	1	0	3	9.16593	47.1455
174	174	1	0	3	9.16593	50.3163
175	175	1	0	3	9.16593	53.487
176	176	1	0	3	9.16593	56.6577
177	177	1	0	3	9.16593	59.8285
178	178	1	0	3	9.16593	62.9992
179	179	1	0	3	9.16593	66.1699
180	180	1	0	3	9.16593	69.3407
181	181	1	0	3	9.16593	72.5114
182	182	1	0	3	9.16593	75.6821
183	183	1	0	3	9.16593	78.8528
184	184	1	0	3	9.16593	82.0236
185	185	1	0	3	9.16593	85.1943
186	186	1	0	3	9.16593	88.365
187	187	1	0	3	9.16593	91.5358
188	188	1	0	3	9.16593	94.7065
189	189	1	0	3	9.16593	97.8772
190	190	1	0	3	9.16593	101.048
191	191	1	0	3	9.16593	104.219
192	192	1	0	3	9.16593	107.389
193	193	1	0	3	9.16593	110.56
194	194	1	0	3	9.16593	113.731
195	195	1	0	3	9.16593	116.902
196	196	1	0	3	9.16593	120.072
197	197	1	0	3	9.16593	123.243
198	198	1	0	3	9.16593	126.414
199	199	1	0	3	9.16593	129.585
200	200	1	0	3	9.16593	132.755
201	201	1	0	3	9.16593	135.926
202	202	1	0	3	9.16593	139.097
203	203	1	0	3	9.16593	142.267
204	204	1	0	3	9.16593	145.438
205	205	1	0	3	9.16593	148.609
206	206	1	0	3	9.16593	151.78
207	207	1	0	3	9.16593	154.95
208	208	1	0	3	9.16593	158.121
209	209	1	0	3	9.16593	161.292
210	210	1	0	3	9.16593	164.463
211	211	1	0	3	9.16593	167.633
212	212	1	0	3	9.16593	170.804
213	213	1	0	3	9.16593	173.975
214	214	1	0	3	9.16593	177.146
215	215	1	0	3	9.16593	180.316
216	216	1	0	3	9.16593	183.487
217	217	1	0	3	9.16593	186.658
218	218	1	0	3	9.16593	189.828
219	219	1	0	3	9.16593	192.999
220	220	1	0	3	9.16593	196.17
221	221	1	0	3	9.16593	199.341
222	222	1	0	3	9.16593	202.511
223	223	1	0	3	9.16593	205.682
224	224	1	0	3	9.16593	208.853
225	225	1	0	3	9.16593	212.024
226	226	1	0	3	9.16593	215.194
227	227	1	0	3	9.16593	218.365
228	228	1	0	3	9.16593	221.536
229	229	1	0	3	9.16593	224.707
230	230	1	0	3	9.16593	227.877
231	231	1	0	3	9.16593	231.048
232	232	1	0	3	9.16593	234.219
233	233	1	0	3	9.16593	237.389
234	234	1	0	3	9.16593	240.56
235	235	1	0	3	9.16593	243.731
236	236	1	0	3	9.16593	246.902
237	237	1	0	3	9.16593	250.072
238	238	1	0	3	9.16593	253.243
239	239	1	0	3	9.16593	256.414
240	240	1	0	3	9.16593	259.585
241	241	1	0	3	9.16593	262.755
242	242	1	0	3	9.16593	265.926
243	243	1	0	3	9.16593	269.097
244	244	1	0	3	9.16593	272.267
245	245	1	0	3	9.16593	275.438
246	246	1	0	3	9.16593	278.609
247	247	1	0	3	12.2489	21.7797
248	248	1	0	3	12.2489	24.9504
249	249	1	0	3	12.2489	28.1211
250	250	1	0	3	12.2489	31.2919
251	251	1	0	3	12.2489	34.4626
252	252	1	0	3	12.2489	37.6333
253	253	1	0	3	12.2489	40.8041
254	254	1	0	3	12.2489	43.9748
255	255	1	0	3	12.2489	47.1455
256	256	1	0	3	12.2489	50.3163
257	257	1	0	3	12.2489	53.487
258	258	1	0	3	12.2489	56.6577
259	259	1	0	3	12.2489	59.8285
260	260	1	0	3	12.2489	62.9992
261	261	1	0	3	12.2489	66.1699
262	262	1	0	3	12.2489	69.3407
263	263	1	0	3	12.2489	72.5114
264	264	1	0	3	12.2489	75.6821
265	265	1	0	3	12.2489	78.8528
266	266	1	0	3	12.2489	82.0236
