42.0401	2.85428	-210.354	238.255	
42.1401	2.17481	29.4147	234.426	
42.24	1.30253	174.33	235.479	
42.34	0.620508	145.905	241.741	
42.44	0.257509	47.4641	238.222	
42.54	0.0771253	-7.7818	235.388	
42.6399	0.0213529	15.2573	257.166	
42.7399	0.0054179	-6.44893	262.093	
42.8399	0.0003187	-2.54933	1058.26	
42.9399	0	0	nan	
43.0398	0	0	nan	
43.1398	0	0	nan	
43.2398	0	0	nan	
43.3397	0	0	nan	
43.4397	0	0	nan	
43.5397	0	0	nan	
43.6397	0	0	nan	
43.7396	0	0	nan	
43.8396	0.0019122	4.85725	190.284	
43.9396	0.0165724	14.8904	262.258	
44.0396	0.0627839	3.92586	242.034	
44.1395	0.227233	47.2115	240.792	
44.2395	0.573341	-5.80292	237.097	
44.3395	1.17855	-24.1701	237.439	
44.4394	2.05179	24.1466	239.283	
44.5394	2.85459	-237.198	235.773	
44.6394	3.17712	64.8803	239.502	
44.7394	2.88678	98.1431	233.25	
44.8393	2.16939	2.37168	234.838	
44.9393	1.41152	182.866	238.405	
45.0393	0.932197	81.3384	236.049	
45.1393	0.899689	-9.16996	239.98	
45.2392	1.3328	-5.43071	233.935	
45.3392	2.08908	177.638	237.29	
45.4392	2.87499	-234.133	235.499	
45.5392	3.2246	-255.868	237.388	
45.6391	2.89316	134.199	236.14	
45.7391	2.1219	25.517	237.281	
45.8391	1.25026	-9.88125	235.429	
45.939	0.597562	-35.1002	240.255	
46.039	0.2352	146.498	232.901	
46.139	0.0771253	30.9697	245.301	
46.239	0.0242212	17.8843	230.132	
46.3389	0.0038244	-12.9218	245.278	
46.4389	0.0003187	0.797167	116.923	
46.5389	0.0006374	1.21687	305.575	
46.6389	0	0	nan	
46.7388	0	0	nan	
46.8388	0	0	nan	
46.9388	0	0	nan	
47.0388	0	0	nan	
47.1387	0	0	nan	
47.2387	0.0003187	1.30161	25.1226	
47.3387	0.0006374	-2.64709	121.753	
47.4386	0.0050992	18.4054	279.839	
47.5386	0.0213529	37.9891	279.35	
47.6386	0.0707514	-14.8732	237.721	
47.7386	0.246992	-67.4143	229.054	
47.8385	0.589913	137.445	233.546	
47.9385	1.21297	-54.3801	237.587	
48.0385	2.07346	151.655	237.935	
48.1385	2.87499	60.0676	236.029	
48.2384	3.17074	-60.0765	236.08	
48.3384	2.91802	583.186	237.026	
48.4384	2.13338	14.4163	235.336	
48.5384	1.39112	-311.695	235.654	
48.6383	0.93634	-108.825	241.376	
48.7383	0.913394	32.0394	239.983	
48.8383	1.40515	-103.153	239.983	
48.9382	2.13624	379.229	239.453	
49.0382	2.82049	239.452	238.567	
49.1382	3.13154	-126.01	237.964	
49.2382	2.86161	121.295	235.649	
49.3381	2.04542	-309.974	236.799	
49.4381	1.24452	-9.71496	236.979	
49.5381	0.622739	-161.182	243.071	
49.6381	0.23775	-25.577	241.844	
49.738	0.0764879	-31.4999	219.383	
49.838	0.022309	39.685	202.58	
49.938	0.0047805	10.8735	238.028	
50.038	0.0006374	4.14337	137.575	
50.1379	0	0	nan	
50.2379	0	0	nan	
50.3379	0	0	nan	
50.4378	0	0	nan	
50.5378	0	0	nan	
50.6378	0	0	nan	
50.7378	0	0	nan	
50.8377	0	0	nan	
50.9377	0.000956099	6.31911	281.651	
51.0377	0.0057366	8.1652	274.763	
51.1377	0.0274082	6.00368	256.123	
51.2376	0.093379	11.3886	225.597	
51.3376	0.258147	81.0133	236.362	
51.4376	0.662258	-7.02562	232.407	
51.5376	1.285	-20.5846	237.201	
51.6375	2.10692	4.18583	240.615	
51.7375	2.82145	471.321	238.537	
51.8375	3.14525	-153.615	234.206	
51.9374	2.84216	4.76875	234.611	
